title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence,decade
lolli lolli,"three 6 mafia featuring project pat, young d & superpower",2008,70,1,117.45383522727272,0.72152772630964,-14.746529579162598,0.2812467813491821,0.0,0.6496567130088806,0.025514930486679,0.2674209064632267,2000s
love like this,natasha bedingfield featuring sean kingston,2008,72,1,75.99954044117646,0.5834793635777065,-19.578222274780273,0.2989569306373596,0.0,1.0,0.0,0.650980602232348,2000s
burnin up,jonas brothers,2008,73,1,112.34714673913044,0.6234680720738002,-18.178617477416992,0.2345386296510696,0.0,0.882265567779541,0.0,0.7368660717128966,2000s
love lockdown,kanye west,2008,74,1,117.45383522727272,0.8129279000418527,-11.547523498535156,0.2280889749526977,0.5251537480502202,0.674913227558136,0.0,0.2857009412096692,2000s
i luv your girl,the-dream,2008,75,1,92.28515625,0.5409745897565569,-21.065889358520508,0.2300162762403488,0.0,0.1687057614326477,0.7469413578510284,0.1773773956298828,2000s
crush,david archuleta,2008,76,1,80.74951171875,0.4311620984758649,-24.909326553344727,0.2720430791378021,0.0,1.0,0.0,0.6306956590924945,2000s
hypnotized,plies featuring akon,2008,77,1,117.45383522727272,0.5487695421491351,-20.793066024780273,0.273123562335968,0.0,0.3291940689086914,0.5062088966369629,0.2328692696311257,2000s
good life,kanye west featuring t-pain,2008,79,1,86.1328125,0.7901637486049107,-12.344268798828123,0.2454839795827865,0.0,0.211082175374031,0.6833767369389534,0.7140316336495536,2000s
womanizer,britney spears,2008,80,1,135.99917763157896,0.5935160500662667,-19.226938247680664,0.242746889591217,0.0,0.979303777217865,0.0,0.2815585906523511,2000s
love story,taylor swift,2008,81,1,117.45383522727272,0.3464633941650391,-27.873781204223633,0.2640189826488495,0.0,0.2633420825004577,0.6049868762493134,0.6924080400343066,2000s
just fine,mary j. blige,2008,82,1,123.046875,0.6090094430106027,-18.684669494628903,0.3282114863395691,0.0,0.7394959926605225,0.0,0.756902335030692,2000s
piece of me,britney spears,2008,83,1,112.34714673913044,0.6759270804268973,-16.342552185058594,0.2683441936969757,0.0,1.0,0.0,0.2473578733835161,2000s
the boss,rick ross featuring t-pain,2008,84,1,89.10290948275862,0.6624111720493862,-16.815608978271484,0.2801288068294525,0.0,0.8685847520828247,0.0,0.1948456118729314,2000s
all summer long,kid rock,2008,85,1,103.359375,0.7359150750296456,-14.242972373962402,0.2732862532138824,0.0,0.5165739059448242,0.2251391410827636,0.7400959614345005,2000s
cant help but wait,trey songz,2008,86,1,95.703125,0.7975582122802735,-12.08546257019043,0.2990320026874542,0.0,0.1916096955537796,0.7125854566693306,0.2360183388846261,2000s
in love with a girl,gavin degraw,2008,87,1,161.4990234375,0.5912341526576451,-19.306804656982425,0.2387137413024902,0.0,0.826388955116272,0.0,0.3357447378976004,2000s
my life,the game featuring lil wayne,2008,88,1,73.828125,0.7406679425920759,-14.076622009277344,0.2440799921751022,0.0,0.3120525181293487,0.5319212228059769,0.1777652849469866,2000s
i remember,keyshia cole,2008,89,1,83.35433467741936,0.4813619341169085,-23.152332305908203,0.2181577235460281,0.0,0.1433378756046295,0.7849931865930557,0.646317389703566,2000s
flashing lights,kanye west featuring dwele,2008,90,1,89.10290948275862,0.6595589773995536,-16.915435791015625,0.1774067282676696,0.0,0.1228094846010208,0.8157857730984688,0.1942751729429649,2000s
mrs officer,lil wayne featuring bobby valentino & kidd kidd,2008,91,1,112.34714673913044,0.570770754132952,-20.02302360534668,0.4502897560596466,0.0,0.935206949710846,0.0,0.226326608124727,2000s
7 things,miley cyrus,2008,92,1,107.666015625,0.5686460767473493,-20.097387313842773,0.2218313664197921,0.0,0.4069057703018188,0.3896413445472717,0.7158706774030413,2000s
youre gonna miss this,trace adkins,2008,93,1,151.99908088235293,0.5682176862444196,-20.112380981445312,0.231479212641716,0.0,0.3028896152973175,0.5456655770540237,0.810784424853926,2000s
love remains the same,gavin rossdale,2008,94,1,151.99908088235293,0.3162938799176897,-28.92971420288086,0.2062848061323166,0.0,0.1666635125875473,0.750004731118679,0.7603996635885799,2000s
feels like tonight,daughtry,2008,95,1,129.19921875,0.6857895987374442,-15.997364044189451,0.213302806019783,0.0,0.3571696579456329,0.4642455130815506,0.7854419599260603,2000s
addicted,saving abel,2008,97,1,135.99917763157896,0.5307333809988839,-21.424331665039062,0.2330249100923538,0.0,0.6376615762710571,0.0435076355934143,0.2690020568388745,2000s
into the night,santana featuring chad kroeger,2008,98,1,129.19921875,0.7358298710414342,-14.245954513549805,0.2329974919557571,0.0,0.2879464030265808,0.5680803954601288,0.7954500143868583,2000s
heaven sent,keyshia cole,2008,99,1,161.4990234375,0.4104046957833426,-25.635835647583008,0.2480610609054565,0.0,1.0,0.0,0.2995788465227399,2000s
she got it,2 pistols featuring t-pain & tay dizm,2008,100,1,135.99917763157896,0.6684744153703962,-16.603395462036133,0.2108604311943054,0.0,0.6973880529403687,0.0,0.296550263713177,2000s
boom boom pow,the black eyed peas,2009,1,1,129.19921875,0.5245189121791295,-21.64183807373047,0.2686584889888763,0.0,0.3127550184726715,0.5308674722909927,0.7531878226143973,2000s
poker face,lady gaga,2009,2,1,117.45383522727272,0.6263739994594029,-18.0769100189209,0.2686809599399566,0.0,0.2836405336856842,0.5745391994714737,0.2483901610931793,2000s
just dance,lady gaga featuring colby o'donis,2009,3,1,117.45383522727272,0.6945083618164063,-15.69220733642578,0.2490914314985275,0.0,0.5306361317634583,0.2040458023548126,0.76201703356458,2000s
i gotta feeling,the black eyed peas,2009,4,1,129.19921875,0.5617614201136998,-20.338350296020508,0.2187827676534652,0.0,0.3438436686992645,0.4842344969511032,0.7606363242013114,2000s
right round,flo rida,2009,6,1,123.046875,0.6105594635009766,-18.63041877746582,0.2282255142927169,0.0,1.0,0.0,0.2572123391287667,2000s
single ladies,beyonce,2009,8,1,95.703125,0.735453142438616,-14.259140014648438,0.3316098749637604,0.0,0.7528452277183533,0.0,0.7235973249162947,2000s
heartless,kanye west,2009,9,1,172.265625,0.1855501447405134,-33.50574493408203,0.2073632627725601,0.0,0.4321784973144531,0.3517322540283203,0.2776792253766741,2000s
gives you hell,the all-american rejects,2009,10,1,99.38401442307692,0.3445825849260602,-27.93960952758789,0.3249504864215851,0.0,0.6670132875442505,0.0,0.1533108336060911,2000s
you belong with me,taylor swift,2009,11,1,129.19921875,0.6183961050851005,-18.356136322021484,0.3115524053573608,0.0,0.5150398015975952,0.2274402976036071,0.7719632611955916,2000s
dead and gone,t.i. featuring justin timberlake,2009,12,1,135.99917763157896,0.5143578665597098,-21.997474670410156,0.2328984290361404,0.0,0.7552919387817383,0.0,0.2657269539510397,2000s
you found me,the fray,2009,13,1,75.99954044117646,0.5037036350795201,-22.370372772216797,0.1985480189323425,0.0,0.4526005387306213,0.321099191904068,0.6350254565327107,2000s
use somebody,kings of leon,2009,14,1,135.99917763157896,0.7423164640154157,-14.01892375946045,0.1547729074954986,0.0,0.9153902530670166,0.0,0.8113186734421809,2000s
knock you down,keri hilson featuring kanye west & ne-yo,2009,15,1,151.99908088235293,0.5824442727225168,-19.61445045471191,0.2541658282279968,0.0,0.7411082983016968,0.0,0.3136297421495453,2000s
blame it,jamie foxx featuring t-pain,2009,16,1,89.10290948275862,0.6152087075369699,-18.467695236206055,0.277203768491745,0.0,0.4036702513694763,0.3944946229457855,0.6854051189704482,2000s
i know you want me,pitbull,2009,17,1,129.19921875,0.6533166612897601,-17.1339168548584,0.2668469846248626,0.0,1.0,0.0,0.2789473724365234,2000s
kiss me thru the phone,soulja boy tell 'em featuring sammie,2009,19,1,151.99908088235293,0.7004242215837752,-15.485152244567873,0.2836162149906158,0.0,0.405832290649414,0.3912515640258789,0.337225731921797,2000s
down,jay sean featuring lil wayne,2009,20,1,129.19921875,0.6985659463065012,-15.55019187927246,0.190816581249237,0.0,0.2094194293022155,0.6858708560466766,0.7879972294398717,2000s
the climb,miley cyrus,2009,21,1,75.99954044117646,0.2704443250383649,-30.534448623657227,0.2117353230714798,0.0,0.2210338413715362,0.6684492379426956,0.5883735945244797,2000s
best i ever had,drake,2009,22,1,107.666015625,0.8430130277361189,-10.49454402923584,0.2372394353151321,0.0,0.5733832120895386,0.1399251818656921,0.2707440676007952,2000s
my life would suck without you,kelly clarkson,2009,23,1,143.5546875,0.567338398524693,-20.143156051635746,0.2406788915395736,0.0,0.5463515520095825,0.1804726719856262,0.7925134386335101,2000s
halo,beyonce,2009,24,1,80.74951171875,0.6257415771484375,-18.099044799804688,0.2306049615144729,0.0,0.5344095230102539,0.1983857154846191,0.669611554827009,2000s
second chance,shinedown,2009,26,1,99.38401442307692,0.4392172677176339,-24.627395629882812,0.1731306761503219,0.006803145171312,0.7609933614730835,0.0,0.1722377701644059,2000s
circus,britney spears,2009,27,1,112.34714673913044,0.6120640345982142,-18.5777587890625,0.2946699559688568,0.0,0.7488507032394409,0.0,0.2345852642177795,2000s
day n nite,kid cudi,2009,28,1,135.99917763157896,0.6545894622802735,-17.08936882019043,0.358045369386673,0.2046901367066521,0.1413868963718414,0.7879196554422379,0.7937732730951524,2000s
party in the usa,miley cyrus,2009,29,1,95.703125,0.5458202362060547,-20.89629173278809,0.2495590299367904,0.0,1.0,0.0,0.6856707436697824,2000s
dont trust me,3oh!3,2009,30,1,129.19921875,0.6451990400041853,-17.418033599853516,0.3657855987548828,0.0,0.7847062349319458,0.0,0.2773238481794084,2000s
run this town,"jay-z, rihanna & kanye west",2009,31,1,86.1328125,0.4879992348807199,-22.920026779174805,0.1838590502738952,0.1730738179842714,0.3871478140354156,0.4192782789468765,0.1535987309047154,2000s
fire burning,sean kingston,2009,33,1,123.046875,0.628012684413365,-18.019556045532227,0.2339841276407241,0.0,0.5606460571289062,0.1590309143066406,0.7607029833112444,2000s
whatcha say,jason derulo,2009,34,1,143.5546875,0.6931758880615234,-15.73884391784668,0.2484822422266006,0.0,0.8095884919166565,0.0,0.8176809365408761,2000s
lovegame,lady gaga,2009,35,1,103.359375,0.6344852992466518,-17.793014526367188,0.289635568857193,0.0,0.8646296858787537,0.0,0.2198100062779018,2000s
waking up in vegas,katy perry,2009,36,1,129.19921875,0.5224848066057478,-21.713031768798828,0.2246692180633545,0.0,0.6112505197525024,0.0831242203712463,0.752781001499721,2000s
birthday sex,jeremih,2009,37,1,123.046875,0.5304848807198661,-21.433029174804688,0.2394575923681259,0.0,0.245256558060646,0.6321151629090309,0.2411974225725446,2000s
obsessed,mariah carey,2009,41,1,86.1328125,0.7063876015799386,-15.276433944702148,0.246601402759552,0.0,0.3480561673641205,0.4779157489538193,0.1972764042445591,2000s
mad,ne-yo,2009,42,1,129.19921875,0.668788582938058,-16.59239959716797,0.2601258754730224,0.0,0.4669167697429657,0.2996248453855514,0.282041756766183,2000s
good girls go bad,cobra starship featuring leighton meester,2009,43,1,117.45383522727272,0.4334375653948102,-24.82968521118164,0.2049974054098129,0.0,1.0,0.0,0.7098028742802608,2000s
hotel room service,pitbull,2009,46,1,123.046875,0.6169530596051898,-18.40664291381836,0.3041217625141144,0.0,0.5935509204864502,0.1096736192703247,0.2584910583496094,2000s
crack a bottle,"eminem, dr. dre & 50 cent",2009,47,1,83.35433467741936,0.2683553968157087,-30.607561111450195,0.1812886595726013,0.0,1.0,0.0,0.103716082243326,2000s
if i were a boy,beyonce,2009,48,1,198.76802884615384,0.0688538687569754,-37.59011459350586,0.1763771176338195,0.0,1.0,0.0,0.811130835564582,2000s
turnin me on,keri hilson featuring lil wayne,2009,49,1,161.4990234375,0.7399392809186663,-14.10212516784668,0.2526021301746368,0.0,0.2348615825176239,0.6477076262235641,0.8654857635498048,2000s
i hate this part,the pussycat dolls,2009,50,1,112.34714673913044,0.6127170017787389,-18.55490493774414,0.2848936021327972,0.0,0.6383293867111206,0.042505919933319,0.2347158576538844,2000s
gotta be somebody,nickelback,2009,51,1,117.45383522727272,0.4655292510986328,-23.70647621154785,0.2448856830596923,0.0,0.2565328776836395,0.6152006834745407,0.7162212114210253,2000s
please dont leave me,p!nk,2009,52,1,92.28515625,0.6170615604945592,-18.40284538269043,0.2725257277488708,0.0,0.3187123239040375,0.5219315141439438,0.6925947897774833,2000s
paparazzi,lady gaga,2009,53,1,117.45383522727272,0.7811452320643834,-12.659916877746582,0.2806501090526581,0.0,0.4149017035961151,0.3776474446058273,0.7793444076141754,2000s
beautiful,akon featuring colby o'donis & kardinal offishall,2009,54,1,64.599609375,0.7211956024169922,-14.758153915405272,0.2076528817415237,0.0,0.6354475617408752,0.0468286573886871,0.6540954262869699,2000s
right now,akon,2009,56,1,67.99958881578948,0.4929709298270089,-22.746017456054688,0.1878953725099563,0.0,0.2554867267608642,0.6167699098587036,0.1157361619992363,2000s
battlefield,jordin sparks,2009,57,1,143.5546875,0.6131432124546596,-18.53998756408691,0.3195991814136505,0.0,0.4952372908592224,0.2571440637111664,0.8016744014195034,2000s
sugar,flo rida featuring wynter,2009,58,1,129.19921875,0.6088051387241908,-18.69182014465332,0.2386975288391113,0.0,0.5637760162353516,0.1543359756469726,0.7700450679234097,2000s
fireflies,owl city,2009,60,1,117.45383522727272,0.4044064113071987,-25.845775604248047,0.3265657722949981,0.0,0.3642556369304657,0.4536165446043014,0.7039966434627385,2000s
new divide,linkin park,2009,61,1,117.45383522727272,0.6862364632742746,-15.98172378540039,0.1728692501783371,0.0,0.722752571105957,0.0,0.2603626538561536,2000s
empire state of mind,jay-z + alicia keys,2009,62,1,86.1328125,0.7951850073678153,-12.168524742126465,0.3535647094249725,0.0,1.0,0.0,0.2150358854021344,2000s
no surprise,daughtry,2009,63,1,95.703125,0.4102581024169922,-25.640966415405273,0.1859929710626602,0.0,0.4196342825889587,0.3705485761165619,0.6585583169119699,2000s
she wolf,shakira,2009,64,1,123.046875,0.5371280125209263,-21.200519561767575,0.2985316216945648,0.0,0.6872825026512146,0.0,0.2425260489327567,2000s
break up,mario featuring gucci mane & sean garrett,2009,65,1,143.5546875,0.6467236655099051,-17.36467170715332,0.2832094728946686,0.0,0.6779733896255493,0.0,0.8083904920305525,2000s
sweet dreams,beyonce,2009,66,1,123.046875,0.6757016318184988,-16.35044288635254,0.2997674345970154,0.0,0.4735580682754516,0.2896628975868225,0.7702407727922712,2000s
every girl,young money,2009,67,1,151.99908088235293,0.749846921648298,-13.75535774230957,0.2879243195056915,0.0,0.3887073993682861,0.4169389009475708,0.3471102719347016,2000s
fallin for you,colbie caillat,2009,68,1,117.45383522727272,0.6727116176060268,-16.455093383789062,0.2226883769035339,0.0,0.4485924243927002,0.3271113634109497,0.757657684722504,2000s
untouched,the veronicas,2009,69,1,89.10290948275862,0.6790618351527623,-16.23283576965332,0.2154747098684311,0.0,0.3921190202236175,0.4118214696645736,0.6981757444936066,2000s
if today was your last day,nickelback,2009,70,1,89.10290948275862,0.524451664515904,-21.64419174194336,0.1916801184415817,0.0,1.0,0.0,0.667253710366235,2000s
throw it in the bag,fabolous featuring the-dream,2009,71,1,86.1328125,0.7596692221505301,-13.411577224731444,0.2727844417095184,0.0,0.284036248922348,0.573945626616478,0.2079327283586775,2000s
love drunk,boys like girls,2009,72,1,151.99908088235293,0.5574983869280133,-20.48755645751953,0.1979854255914688,0.0,0.56712806224823,0.149307906627655,0.8086405649906447,2000s
i love college,asher roth,2009,73,1,172.265625,0.7928848266601562,-12.249031066894531,0.2802267074584961,0.0,0.4572391808032989,0.3141412287950516,0.8991461617606027,2000s
if u seek amy,britney spears,2009,74,1,129.19921875,0.563187735421317,-20.288429260253903,0.2810349762439728,0.0,0.313916265964508,0.5291256010532379,0.7609215872628349,2000s
big green tractor,jason aldean,2009,75,1,135.99917763157896,0.7048701695033482,-15.329544067382812,0.2247886806726455,0.0,0.223269984126091,0.6650950238108635,0.8038294145397674,2000s
white horse,taylor swift,2009,76,1,92.28515625,0.2870018550327846,-29.95493507385254,0.1874002367258072,0.0,0.2013819515705108,0.6979270726442337,0.6265828486851284,2000s
21 guns,green day,2009,78,1,78.30255681818181,0.3978218623570033,-26.076234817504883,0.1281461268663406,0.0,0.1041780337691307,0.8437329493463039,0.6187841370817903,2000s
turn my swag on,soulja boy tell'em,2009,79,1,151.99908088235293,0.911215455191476,-8.10745906829834,0.2124896496534347,0.0,0.6620019674301147,0.0069970488548278,0.8793839786433372,2000s
rockin that thang,the-dream,2009,80,1,78.30255681818181,0.5654381343296596,-20.20966529846191,0.2049956768751144,0.0,0.3863807022571563,0.4204289466142654,0.6523073914763216,2000s
chicken fried,zac brown band,2009,81,1,86.1328125,0.7406096322195871,-14.078662872314451,0.2385425120592117,0.0,0.1404103636741638,0.7893844544887543,0.7041208103724889,2000s
diva,beyonce,2009,82,1,99.38401442307692,0.2529241834368024,-31.14765357971191,0.2245066910982132,0.0,0.7442291975021362,0.0,0.1349791533082396,2000s
replay,iyaz,2009,83,1,184.5703125,0.5784815107073102,-19.75314712524414,0.2666507959365845,0.0,1.0,0.0,0.8826326860700335,2000s
then,brad paisley,2009,84,1,95.703125,0.5683915819440569,-20.106294631958008,0.1863915771245956,0.0,0.1399431973695755,0.7900852039456367,0.6901850128173829,2000s
her diamonds,rob thomas,2009,85,1,89.10290948275862,0.5199963160923549,-21.800128936767575,0.3422106504440307,0.0,0.647061288356781,0.0294080674648284,0.1663626406815251,2000s
